text,label,article_id
de lor organizazion politiche e civil al si sa poc ma nus an lassat cualchi testemoneance bronzins cualchi monede cjatade in plan da vincule cjargne l ipogjeu celtic di cividat i sufis dai pais in a acco e i is icco e diviersis peraulis furlanis come bar di barros broili di brogilus grave di grava e altris,0,8
i celts a ocuparin lis zonis montuosis dal friul in mut particolar la cjargne che di lor e cjape il non plinio il vieli clame il teritori abitat dai gjai cjargnei carnorum regio,0,8
cuant che al vignive il fret invier i gjai cjargnei a levin ju te pedemontane cun lis lor bestiis,0,8
la prime date storiche de vignude dai cjargnei e si a tal p d,0,8
c cuant che cirche di lor fra oms feminis e fruts vignuts ju in planure a fondarin insomp un cuel une vile clamade akilejia,0,8
c i romans che a si devin pinsirs pe grande espansion di chest popul cuntun grant esercit a sdrumarin la vile e a ributarin i cjargnei tra lis monts fondant te basse une lor citat che clamarin par l apont aquilee,0,8
a aquilee a cjaparin pit dutis lis ativitats agriculis e artesanals e la int dal luc e jentra a fa part dal sisteme ministratif roman,0,8
al nasse il puart di grau comunicant cun aquilee e culi e forin metuts la dogane i magazens la central di smistament de produzion soredut vin vueli pomis pal forest e pal dulintor,0,8
si faserin su grandis stradis di comunicazion viers il centri italie il noric e la carniule,0,8
lis tieris a forin dividudis cu la centuriazion e dadis in proprietat aes fameis dai soldats di rome,0,8
simpri in chest periodi a vegnivin fondats e po rinfuarcats iulium carnicum ven a stai zui e forum iulii ven a stai cividat come basis militars,0,8
in epoche imperial aquilee e deventara metropoli e capital de x regio venetia et histria,0,8
tal cuant che l imperi roman al jere in plene crisi al vigni de panonie atile che cui siei barbars al fisca aquilee che e pierde gran part da la so impuartance,0,8
dopo altris invasions di bande di plui popui tal al riva teodori cul so esercit di ostrogots che a restarin in friul e in italie par cincuante agns,0,8
tal passant par il pas dal predil a rivarin i langobarts vuidats di alboino che a faserin di cividat cjafluc dal ducat dal friul il patriarcje paulin i al fui a grau puartant cun se i tesaurs de glesie aquileiese,0,8
dopo la conversion dai langobarts al cristianesim e la pas cun paulin i la sede dal patriarcjat e fo spostade prime a cormons e po a cividat in chest periodi la citadine logade lunc il nadison e deventa il plui grant centri dal friul soplantant definitivamentri aquilee,0,8
grau pero e resta sot de influence dai bizantins e dal pape di rome,0,8
vue i langobarts a vegnin considerats di tant di lor i prins furlans par il fat che il lor teritori al comprendeve i cuatri municipis furlans e la la lor linie di difese e jere plui o mancul che segne i confins dal friul atual,0,8
clamat dal pape di rome che al viodeve in chest popul une minace par il so pode temporal tal a rivarin te penisule italiche i francs di carli che a terminarin i doi secui di dominazion langobarde e si fermarin te nestre regjon par cent agns,0,8
tra il e il i ongjars cun lis lor invasions a dispopolarin il friul mentri planc a plan e scomenca a cjapa pit la sovranitat religjose e politiche dai patriarcjis,0,8
dal principat eclesiastic ae republiche di vignesie e l arciducat austriac,0,8
ai di avril dal l imperador indri al concede in aministrazion feudatarie il friul al patriarcje di aquilee sigjeart e nasse il principat eclesiastic di aquilee un libar feut in cui il rapuart vasalatic beneficiari al ere dret regolat insiemit al imperador,0,8
il principat patriarcjal al fo governat prin di vescui ghibelins todescs e po di vescui vuelfs talians e al dura par agns fin al cuant che la republiche di vignesie e invade il friul par slontana il cunfin tra la citat e l imperi,0,8
a guvierna il friul e jere la figure dal lutignint venit che al cjapa il cjistiel di udin lassant al patriarcje dome il pode religjos e la rendite des vilis di aquilee sant denel e sant vit,0,8
intant tal al muri cence fiolance l ultin cont di gurize lenart e cussi la contee di gurize e gardiscje e fo invadude dai austriacs di chest moment il friul al restara dividut in dos bandis ae campe dal judri sot la jurisdizion di vignesie di che altre bande sot che dai asburcs,0,8
dopo la cuncuiste di vignesie e si spandara il non di patrie dal friul,0,8
lis concuistis napoleonichis a segnarin la fin de serenissime daspo di ve batut la austrie napoleon al ocupa il friul ma dopo dome sis mes lu cede une altre volte ai asburcs cul tratat di cjampfuarmit,0,8
tal pero la picule patrie e passa di gnuf ai frances che a puartarin diviersis riformis socialis,0,8
cuant che napoleon al fo batut il friul ocidental e central al passa a fa part dal lombart venit chel oriental al resta sot il domini diret da la austrie,0,8
la dominazion austriache tal ream lombart venit e sot il ream di italie,0,8
ancje in friul tant che in ducj i teritoris talians ancjemo in man dai austriacs a nasserin moviments irredentiscj che a puartarin diviersis voltis a riviei cuintri i parons austriacs,0,8
tal a sucet une insuresion vuidade da cavedalis duodo e antonio caimo dragoni president dal comitat provisori la difese e fo sigurade des fortecis di osof e palme cheste comandade da zucchi,0,8
tal al e il tentatif di insurezion vuidat di antonio andreuzzi un miedi garibaldin,0,8
cul dopo la tierce vuere di indipendence il friul ocidental e central al jentra a fa part dal ream di italie intant che il friul oriental al resta part da austrie ongjarie fin al,0,8
dopo il e scomence a svilupasi la economie dal friul che e jere une zone depresse e spopolade za de colade di rome,0,8
durant il fassism e ven creade la citat di tor di zuin ae vanguardie pe chimiche e a ven fate le bonifiche integral de basse,0,8
cuasi ducj i abitants da regjon a fevelin il talian come prime lenghe parce che e je la lenghe uficial da republiche taliane e l uniche lenghe necessarie tas scuelis,0,8
il furlan al e la lenghe minoritarie da regjon di dula che al ven il so non e al ven doprat soredut a cjase cualchi volte tal lavor e tai ambients culturai,0,8
in tiermins di us scrit a esistin tancj gjornai locai dome in lenghe furlane,0,8
ancje internet al a influencat l us dal lengac e vue a son tantis pagjinis par esempli su lis rets sociai che a doprin chest lengac,0,8
sot da lec il furlan il sloven e il todesc a son ricognossuts e protets come lenghis storichis minoritaris,0,8
chestis a son lis zonis dula che a si fevelin lenghis minoritaris diviersis dal furlan il todesc tas sos variantis locals di pronunciazion bavarese te valade dal canal a sappada e tal borc di timau al confin cu l austrie e a sauris sloven tas sos variantis locals ta valade dal canal ta slavie friulane tal carst dal colio e da gorizia in cualchi comun da bisiacarie e ta valade da resia,0,8
ta regjon storiche gjeografiche da cjargne il furlan cjargnel al e stat fevelat in maniere storiche,0,8
chest al cjape dentri ancje dialets plui arcaics cun carateristichis plui conservadoris che a son la lenghe plui vecje e mancul innovative fevelade tal friul storic,0,8
dutis lis variantis da lenghe friule a son comprensibilis par ducj i friuls viodut la grande omogjeneitat linguistiche che e esist jenfri di lor,0,8
a son ancje altris lenghis presints ricognossudis e protetis par la lec regjonal n fevrar,0,8
come patrimoni tradizional da comunitat regjonal cjapant dentri i dialets venezians tal confin ocidental provincie di pordenone e distret di portogruaro ta lagune di marano e ta grado ta citat di udine cul dialet udin e ancje ta bisiacarie,0,8
a son ancje i dialets di erto e casso e di cimolais al confin cul veneto,0,8
diviersis comuns e localitats tal friul a an toponims di origjine friule che a finissin cun ars ons ins ans e simii chescj nons a varessin di jessi pronunciats cuntun acent lunc su la ultime vocal no la prime come che si sint dispes,0,8
duncje o vin i gonars i cormons i bugnins i bosplans e vie cussi,0,8
associazions dai friuls al estraner,0,8
a son tantis associazions creadis pai friuls che a son emigrats al estraner,0,8
la regjon friuli venezie giulie e ricognos in maniere uficial sis cuatri di chescj a metin dongje friuls sparpagnats tal mont,0,8
ancje se cualchidun al fo fondat dopo il zenar la date da creazion da regjon friuli venezie al e leat in maniere inseparabil as tradizions da regjon storiche friuli,0,8
ancje se cualchi musicist al date la so produzion dopo dal zenar la date de creazion de regjon friul venezie giulie a son leats in maniere inseparabil ae lenghe furlane e di consecuence ae regjon storiche dal friul,0,8
la forme plui cognossude di musiche popolar friule e je la vilote,0,8
scomencant tal secul diesim novesim si disvilupa un ram culturat de musiche popolar ben rapresentat di rodolfo lipizer arturo zardini e orlando dipiazza,0,8
scjaracule maracule e je une danze tipiche friule che a si crot che e vadi indaur prime dal cun origjinis che a vadin indaur ae ete di miec,0,8
une version scrite di cheste danze e sorevif tal volum di giorgio mainerio il prin libri dai balis cjapats dentri dal cantar e dal sonar di une sorte di strument,0,8
il maracule al fo ancje doprat par angelo branduardi come teme principal dal so toc ballo in fa diesi minor,0,8
ancje il cjanta patriarchic al fas part dal patrimoni musical friul,0,8
inte sene musical figuris impuartantis a son beppino lodolo ancje cognossut come cjantant dai fogolars furlans elisa lodovica comello tre allegri ragazzi morti prozac giorgio ferigo flk arbe garbe dj tubet r frizzi comini tonazzi kosovni odpadki zuf de zur glauco venier dario zampa aldo rossi toni merlot beat les sdrindule madrac carantan carnicats emma montanari grop e il compositor sommarti,0,8
la art tal friul e scomenca cui manufats des civiltats pre romanis in mut particolar ches dai fuarts des culinis dal venetic e dal celtic,0,8
dut cas e fo dome dilunc de ete romane che lis arts a rivarin a un nivel alt in mut particolar lis arts minoris de piere semipreziose e dal veri che a lavoravin a aquilee cussi come la art dal mosaic,0,8
lis provis impressionantis dal prin periodi cristian a restin tes basilichis di aquilee grau e concuardie,0,8
dilunc dal periodi barbaric la produzion di aur lombarde e flori come dimostrat des racueltis dal museu nazional archeolic dal cividal dal friul,0,8
ancje i alts rilefs in stuc dal tempiut langobart di cividat cussi come l altar di ratchis e il batistri di callisto conservats te catedral de citat a van indaur a chest periodi,0,8
la evidence dal periodi romanic si cjate te basiliche e tal cjampanili di aquileia come ancje in altris edificis religjos plui picui tant che la glesie di sante marie in cjistiel a udin,0,8
dilunc dal periodi gotic il friul al prova une cierte vitalitat artistiche che e puarta ae costruzion des catedrals di udin spilimberc vencon glemone sacilie e pordenone,0,8
esemplis sorevivents di architeture civil gotiche a son pocs tra chestis a si cjatin lis munichis di pordenone e di venzone cussi come la logjie dal lionello a udine,0,8
in chest periodi il pitor vital da bologne al fo atif tal friul lassant la so impront tai afrescs de catedral di udine,0,8
cul rinassiment a scomencarin a salta fur i nons di pitors locai di rimarc tant che pomponio amalteo pordenone e pietro fuluto,0,8
in chest periodi friul al jentra in mut definitif te orbite artistiche di vignesie separantsi dal so leam tradizional cu la art francese che e veve cjatat la so espression final tes sculturis di len di domenico da tolmezzo e tal atelier comuzzo,0,8
jenfri la architeture civil di rimarc a son il cjistiel di udin residence dal tenent de republiche di vignesie la vile manin di passariano e une schirie di edificis plui picui,0,8
la costruzion da citat a forme di stele di palme e scomenca ancje in chest periodi cultural,0,8
cun la transizion al baroc friul al palesa lis consecuencis artistichis de so division politiche,0,8
tal friul ocidental lis tindincis artistichis che a vignivin di vignesie a si mostravin in presince di artiscj come giambattista tiepolo che al afresca il palac dal patriarcal la catedral l oratori da puritat e tantis residencis nobilis a udine cussi che udine e je cognossude come la citat di tipolo la plui famose e je la vile manin,0,8
tal friul oriental in ogni cas al cjapa fuarce il baroc austriac evident te catedral di gorizia e te glesie di sant ignazio te stesse citat,0,8
il neoclassicisim al cjapa lidris nome in part tal friul che al viode il lavor dal pitor nassut a gurize giuseppe tominz,0,8
jenfri la fin dal secul diesim novesim e l inizi dal secul vincjesim al salta fur il storizisim di la des alpis esprimut te costruzion dal seminari minor di gorizia tal stil neo romanic,0,8
plui di resint nons come afro basaldella italico brass e tina modotti a si distinguissin tal panorame artistic friul come l architet raimondo d aronco il pitor giuseppe zigaina e la pitore dora bassi,0,8
il folclor friul al cjape dentri une schirie di events che a variin di zone a zone e a son une vore vibrants e diviersis tas regjons di mont,0,8
a carnie events di rimarc a includin il tir des cidulis il carneval di resie caraterizat par mascaris cun copris colorats e i carnevai tas zonis dula che a si fevele todesc caraterizats par la presince di mascaris cun nons diferents su la fonde dal luc roller a sauris krampus timalkar a val,0,8
jenfri la vigilie dal gnuf an e la epifanie a si tegnin ancje racueltis rituai che in cualchi pais a son fatis di fruts vistuts come i tre savis,0,8
il ritual feminil al e distintif diferent tes sos carateristichis di ducj chei altris fucs pagans si davuelc la serade dal di zenar dome tal comun di paularo,0,8
il di da epifanie a si tegnin dos celebrazions evocativis la messe da spade e la messe dal tallero a cividale dal friule a gjemone tal ordin,0,8
ancje te regjon alpine di carnie e si davuelc la benedizion dal mac di sant zuan un macon di flors cjapats su la di di san zuan,0,8
i flors une volte secjats a vegnin conservats e brusats par sconzura il mal timp,0,8
par la fieste de ascension a zui al si davuelc il ritual dal bec des crosis,0,8
la stesse cerimonie e si ten ancje ta zone di plef di guart e tas valadis di natisone,0,8
intes zonis culinis e planis in ocasion de epifanie a si impiin fucs pignarul par da segns pal gnuf an,0,8
la plui impuartante o almancul la plui famose e je che di tarcint che ai di zenar e segne l inizi di une competizion jenfri i diviers pignarul de zone,0,8
a grado a si festeze la procession das barcjis cognossude come perdon di barbane,0,8
in dut il friul grups di coral e di bal a recitin cjancons e bals tradizionai,0,8
la cusine tradizional furlane e je il risultat dal contat jenfri la cusine de valade dal po e che europeane central,0,8
in gjeneral a son une vore di zupis plats cun base di purcit e cumbinazions dolcis e saladis,0,8
i plats friulians plui cognossuts a son il fi carsons della carnia ravioli jemplats cuntun rimplat dolc e salador il frico un plat fat cul formal fondut patatis e cevolis la broade e muet un plat fat cun rape impregnade in marc di uve e mangjade cun paste di daniele la gubanaet d prossim e prossim sauris e pitine de val di tramontine,0,8
tra i formadis al si distingue montasio,0,8
tra i vins i plui cognossuts a son i blancs des zonis dal cuei e dal coli oriental come il furlane e il furlane verduzzo,0,8
ancje lis produzions di merlot cabernet sauvignon e des vits nativis mancul difondudis come il ramandolo il pignolo il schiopettino il ribuele zale il tazzelenghe e il picolit a son di cualitat ecelente,0,8
fin a metat dal vincjesim secul il friul al resta une regjon puare e rural che e causa plui emigrazions viers pais come i stats units il canada l argjentine il brasil l uruguay il venezuela la france la belgjiche il lussemburc i pais bas la gjermanie l austrie il ream unit la svuizare l afriche dal sud la romanie e l australie,0,8
il disvilup al scomenca tai agns sessante dal nufcent e al puarta ae creazion de impuartante ret di industriis e impresis artigjanals che a son ae origjin dal disvilup de italie dal nordest,0,8
la creazion di distrets industriai come il triangul das cjadreis tal sud est da provincie di udine manzano san giovanni al natison e il distret dai mobilis ta provincie di pordenone brugnera e a dat un sburt impuartant al disvilup industrial,0,8
ta regjon di udine l acal safau bertoli e l alimentar birra moretti e bire moretti a an lassat il puest a une ret di distribuzion comercial di scjale medie e grande concentrade soredut tal nord da citat invezit l industrie pesante siderurgjiche abs danieli e je stade trasferide a udine,0,8
il distret industrial aussa corno tal puart fluvial di san giorgio di nogaro al e cressut tant tai ultins agns,0,8
une grande fabriche di eletrodomestics zanussi electrolux e si cjate a pordenone,0,8
il turisim al e un cjamp impuartant da economie friulane cun lis localitats costieriis di grado e lignano sabbiadoro lucs plui impuartants tal adriatic i centris storics di udine pordenone spilimbergo gorizie aquileia palmanova cividale dal friul san gjemonie dal friul san gjemonie dal friul il turisim vert sparpagnat par dut il friul,0,8
in timp di invier i pais alpins tarvisio malborghet valbrune pontebba passo pramolo forni di sopra forni avoltri piancavallo ravascletto zoncolan chiusaforte sella nevea sauris ampezzo claut cimolais e chimolais a son frescats,0,8
la austrie e je un stat de europe central che e fas part de union europeane dal,0,18
la superficie de austrie e je di cirche km cun milions di abitants,0,18
e confine a ovest cun svuizare e liechtenstein a sud cun italie e slovenie a est cun ongjarie e slovachie e par fini a nord cun gjermanie e republiche ceche,0,18
ai timps dal imperi roman l austrie e jere part de provincie de rezie,0,18
daspo de fin dal impero e fo invadude pi voltis di popolazion che vignivin di est dal x al secul e fo sot dal domini de famee dai babenberg che a forin parats vie dai asburgo che a an governat chest pais deventat al centri di un grant imperi fin al,0,18
dal l imperi al fo unit intune dople monarchie formant l imperi di austrie ongjarie,0,18
daspo de disfate inte prime vuere mondial e fo ocupade militarmentri dai talians e da lis trupis da l intese a la fin dal si proclama daurman deutschosterreich austrie todescje aspirant di unisi a la gjermanie sot il model dal principi di nazionalitat,0,18
cul tratat di saint germain tal novembar dal i fo proibide la denominazion di austrie todescje e l union al reich todesc,0,18
l esercit al fo ridot a oms e e pierde il tirol meridional trentin e sud tirol la val cjanal tocs de carintie e dal cragn la contee di gurize e gardiscje o friul oriental l istrie triest e il distret di postumie toc dal cragn a pro da l italie un toc dal staiar il cragn e un toc de carintie cu la dalmazie e fo dade a la jugoslavie,0,18
la republiche democratiche austriache e dura fin tal po e fo instaurade la ditature nazionaliste di dolfuss che al fo copat dai nazional socialiscj,0,18
tal la gjermanie di hitler si anete l austrie arbitrariementri,0,18
daspo de seconde vuere mondial l austrie e viene a forin ocupadis e dividudis in setors frances britanic merecan e sovietic sicu la gjermanie e berlin,0,18
l austrie e torna a ve l indipendence dome tal a condizion che e restas un pais neutral,0,18
cul crac dal comunisim il pais jentra in pocs agns inte union europeane e inte zone dal euro,0,18
il pais al e scuasit dal dut montagnos o colinar lis unichis planuris a son logadis a nord est intes zonis di linz viene e al confin con slovachie e ongjarie,0,18
il mont plui alt de austrie al e il grossglockner m logat inte cjadene des taurs,0,18
elenc dai principai flums de austrie clime,0,18
inte zone montagnose la clime e je crude in unvier con tantis precipitazions e temperaduris dificilmentri parsore dai lis istats a son dolcis,0,18
inte planure linz viene si regjistrin mancul precipitazions e carateristichis di une clime plui continental,0,18
il todesc al e le lenghe ufizial fevelade da scuasit ducj i abitants,0,18
ancje la lenghe dai segns e je ufizialmentri ricognossude,0,18
a esistin minorancis slovenis in carintie e in stirie e ongjaresis e cravuatis dal burgenland intal burgenland,0,18
lis lenghis di chestis minorancis a son ricognossudis tant che lenghis ufizials a nivel dai rispetifs stats federats austriacs dula che a son feveladis,0,18
l austrie e je une republiche federal dula che lis nuf regjons bundeslander a nd an une vore di autonomie,0,18
il president federal al e elet ogni agns e al a di sielzi il cancelir federal in gjenar rapresentant dal partit che al a cjapat plui vots intes elezions,0,18
la austrie e je frecuentade dai turiscj soredut par sport schi e altris sports invernai lis citats plui visitadis a son viene capital de republiche in di di vue e capital dal ex imperi e solsburc citat di nassince di mozart,0,18
la vichipedie e je une enciclopedie libare basade su internet che e dopre il software wiki,0,28
il contignut al e zontat di utents volontariis e il progjet al e sponsorizat de fondazion wikimedia,0,28
e a edizions in plui di lenghis di dut il mont e inclut sei argoments classics par une enciclopedie sei elements che a son plui leats a lunaris sei argoments di atualitat,0,28
il so fin al e di crea e distribui une enciclopedie libare in plui lenghis che si pues il sit de vichipedie al e un dai plui visitats te ret internet cun cirche milions di contats ogni di,0,28
dut il contignut de vichipedie al e dat fur cule licence gnu free documentation license gfdl che e lasse la pussibilitat di tornalu a distribui crea progjets derivats e ancje dopralu par us comercial a pat di segnala i siei autors e garanti che il gnuf contignut al sei ancjemo disponibil sot de stsse gfdl,0,28
la tecnologjie daur de vichipedie,0,28
la vichipedie e dopre il software libar mediawiki suntun cluster di servidors logats in floride e in tre altris puescj ator pal mont machinis in floride dongje paris a amsterdam e tes instalazions coreanis di yahoo,0,28
mediawiki e je la fase dal program,0,28
al inizi la vichipedie e doprave usemodwiki creat di clifford adams fase i,0,28
tai prins timps pai leams si scugnive dopra la convenzion camelcase po chest probleme al e stat risolt e al e stat pussibil dopra lis doplis parentesis,0,28
intal zenar dal si e passats a un motor wiki in php suntune base di dats mysql chest program fase al e stat scrit apueste pe vichipedie di magnus manske,0,28
plui tart a son stats implementats un grum di mioraments par sta daur ae difusion e al us simpri plui grant dal progjet,0,28
finalmentri il software al fo tornat a scrivi di lee daniel crocker,0,28
instalade tal lui dal cheste fase dal program e je stade clamade mediawiki,0,28
e je dade fur sot de licence gnu gpl e al ven doprat di ducj i progjets de fondazion wikimedia,0,28
la edizion furlane di wikipedia clamade vichipedie par adatasi ae lenghe e ae grafie furlane e je nassude ai di zenar dal e ai di lui dal a sin rivats a ve vos ai di avril cu la vos laurenzi si a rivat a cuote vos cuntun increment notevul,0,28
al moment il numar di vos inte vichipedie al e di,0,28
udin weiden in friaul par todesc videm par sloven udine par talian e je la capital dal friul,0,30
e je logade intal friul central intune posizion strategjiche e je une citat di plui di abitants e po ancje un centri di atrazion pai pais ator ator,0,30
e je ancje cjaf luc de omonime provincie la plui grande par dimensions inte regjon friul vignesie julie,0,30
nassude probabilmentri come insediament celtic e fo slargjade intal periodi di rome,0,30
tal indoman dal crac dal imperi al resta dome un picul centri sigurementri une vore mancul impuartant di aquilee e cividat,0,30
il prin document scrit che al fevele di udin in che volte clamade utinum al e dal,0,30
tal la creazion di un marcjat aumenta la impuartance di udin che e deventa la citat plui grande e plui impuartant dal friul fin a deventa sede dal patriarcjat di aquilee in gracie dal imperador oton,0,30
intal e passa cul friul a le republiche di vignesie indula che e restara fin tal famee storiche ascrite al patriziat vignesian di riferiment tal periodi a je che dai savorgnan che il lor blason al je ancjemo vue steme stes de citat an dal tratat di cjampfuarmit cuant che e pasa sot de influence francese,0,30
cu la colade di napoleon e la seguitive restaurazion dal congres di viene intal e fase part dal ream lombart venit regjon dal imperi asburgjic,0,30
il e je la date di anession al ream di italie,0,30
tal miec dal e dal udin e fo capital de vuere,0,30
podaspo de rote di cjauret e fo ocupade dai austro todescs par jessi liberade il di novembar dal,0,30
ancje vie pal secont conflit mondial la citat di udin e fo un impuartant luc di vuere,0,30
daspo dal di setembar dal la citat e fo ocupade dai soldats todescs dal tierc reich e la liberazion e acjade dome tal avril dal,0,30
pai sacrificis e pe ande de popolazion udin e fo decorade cu la cros al merit di vuere pal prin conflit e cu la medaie d aur al valor militar par la seconde vuere,0,30
udin je logade intal miec de planure furlane ator di un cuel dominat dal cjistiel che al rive a metris di altitudin sul nivel dal mar,0,30
lis coordinadis gjeografichis e son n e cuartirs di udin,0,30
cjavriis sant domeni sant pauli sant roc vat vilac dal soreli udin sud,0,30
il teatri gnuf zuan di udin al e il plui grant teatri de citat al e stat screat il di otubar e al a puescj,0,30
al e un progjet dal inzegnir giuliano parmegiani e dal architet lorenzo giacomuzzi moore cines di udin antics multisale scuelis,0,30
primariis i circul circul circul circul comunicazions,0,30
la slovenie par sloven republika slovenija e je un stat de europe central che e fas part de union europeane dal di mai dal,0,53
e confine cun l italie a ovest cun l austrie a nord cul ongjarie a nord est e cu la cravuazie a sud e est,0,53
a sud ovest e je ancje bagnade par pocs chilometris dal mar adriatic,0,53
l atual teritori de slovenie e fo sot dal imperi austriac e po sot di chel di austrie ongjarie fin tal po e jentra tal ream s h s ch al deventa il ream di jugoslavie,0,53
e fo invadude di bande da l italie de gjermanie e de ongjarie tal,0,53
dopo la fin de seconde vuere mondial e jentra inte federazion socialiste jugoslave che e anete a la slovenie il gurizan sloven e daspo dal part de zone b cjaudistrie isule d istrie e piran,0,53
cheste republiche e deventa indipendent tal,0,53
la slovenie e je dividude in regjons statistichis statisticne regije che no an valor aministratif ma ben dome un valor statistic lenghis,0,53
la lenghe ufizial e je su dut il teritori il sloven,0,53
dongje cheste e si a che taliane tai tre comuns bilengals sul litoral di cjaudistrie koper capodistria isole izola isola e piran piran pirano e che ongjarese tai tre comuns bilengals dal prekmurje di dobrovnik dobronak hodos hodos e lendava lendva,0,53
il cjaf di stat sloven al e il president ch al e elet dai vots dal popul ogni cinc agns,0,53
l esecutif al e diret dal prin ministri e dal concili dai ministris che a son elets dal parlament,0,53
il parlament bicameral de slovenie al e componut de assemblee nazional drzavni zbor e dal concili nazional drzavni svet,0,53
la assemblee nazional e a novante bancs che son in part ocupats dai rapresentants elets diretementri dai citadins e parzialmentri elets dai rapresentants doi riservats aes minorancis autoctonis talianis e ongjaresis,0,53
il concili nazional al a cuarante bancs,0,53
il parlament al e elet ogni cuatri agns,0,53
