text,label,article_id
Diese Aktualisierungen werden in Admiralty Notices to Mariners wöchentlich veröffentlicht und mit einer Seriennummer und der Woche sowie Jahr der Veröffentlichung indiziert.,15,8007733
"Als Jack und Katherine sich nochmal treffen, versichert diese ihm, dass sie immer auf seiner Seite stand und kritisiert ihn dafür, dass er ihr nicht die Wahrheit über seine kriminelle Vergangenheit anvertraut hat.",15,7910298
Im Fach Kunstwissenschaft habilitierte er sich 1993.,15,8031924
"Pincourt gehört zur regionalen Grafschaftsgemeinde   bezeichneten sich 2,0 %, auf andere Sprachen und Mehrfachantworten entfielen 14,1 %.",15,8010310
Er hinterließ eine Frau und drei Kinder.,15,7976155
"Dies machte Beza Palacios so gut, dass sie fortan auf der Torhüter Position spielte.",15,7966219
"Schon bald nach der Gründung zog das Unternehmen nach Sevilla um, wo es bald im  Industrias Subsidiarias de Aviación , einem 1938 gegründeten und überwiegend in der Luftfahrt tätigen Zulieferer aufging, der bereits zuvor die Produktion der Motorräder übernommen hatte.",15,7933859
"Die Grabkammer ist Westnordwest-ostsüdöstlich orientiert und hat eine Länge von etwa 3 m sowie eine Breite von etwa 1,5 m. Ein Ölgemälde von Jacob Gensler aus dem Jahr 1839 zeigt sie noch fast intakt mit drei Wandsteinpaaren an den Langseiten und ebenso vielen Decksteinen.",15,7966187
Mit seiner guten Leistung hatte er sich für den bisherigen Ligakonkurrenten Illkirch-Graffenstaden Basket aus Straßburg empfohlen.,15,7863222
In der Serie war sie in vier Episoden zu sehen.,15,7941607
Seine Maße betragen ungefähr 110 Meter in Süd-Nord-Richtung und 80 Meter in West-Ost-Richtung.,15,7973800
Anfang März 2015 wurde das dritte Studioalbum der Band für den Mai 2015 angekündigt.,15,7994163
 Das verschleierte Bild von Groß-Kleindorf  entstand im Herbst 1913 im Continental-Film-Atelier in der Chausseestraße 123 und passierte die Filmzensur im November desselben Jahres.,15,7916994
"Zur Spielzeit 2018/2019 kehrte Mikko Sumusalo zum HJK Helsinki in die höchste finnische Spielklasse zurück, wechselte im Januar 2019 aber bereits zum Ligarivalen FC Honka Espoo.",15,8028239
"Das erste Gebäude auf der Kuppe des Hügels wurde 1909 errichtet, jedoch bereits 1925 wieder abgerissen und durch einen Neubau ersetzt, der heute eine weithin bekannte Landmarke in Essex und Ipswich ist.",15,7951943
Der Flughafen liegt auf einer Höhe von ca. .,15,7944479
"Die Linie M7, offiziell M7  ist im Bau und soll 2027 in Betrieb gehen.",15,7966716
September 1895 wurde die Kirche zum ursprünglichen Kirchweihtermin am zweiten Septemberwochenende wieder eingeweiht.,15,7871748
Im Jahr 1966 erhielt er einen Lehrstuhl für Physik und Astronomie an der University of Delaware.,15,8026007
"Gewonnen wurde im Eröffnungsspiel der WM 1982, als Argentinien der Titelverteidiger war.",15,8012580
Isabella war das zweite Kind und die älteste Tochter des englischen Königs Eduard III.,15,7969885
"Auf dem Gelände wurde zwischen 1978 und 1985 eine künstliche Landschaft gestaltet, mit Seen, bis zu 18 m hohen Hügeln, Wasserflächen, Biotopen, Wäldern, Gärten und großen Spielbereichen.",15,7928194
"Bischof Stephan gründete mehrere Kirchen und Klöster, darunter die Abtei Notre-Dame d’Autrey.",15,8023856
"Eine weitere Medaille, die nicht in der Medaillenbilanz Singapurs berücksichtigt wird, gewann die Sportschützin Xiu Yi Teh mit ihrem ägyptischen Partner Ahmed Mohamed.",15,7998491
"Das exzentrische, glatzköpfige Computergenie Qohen Leth arbeitet in einer dystopischen Zukunft in der IT-Firma „Mancom“ als  Entitätenknacker .",15,7870048
Letzteren lehnten Hamferð jedoch ab.,15,7987509
"1976 erhielt er den Humboldt-Forschungspreis, mit dem er an der TU München war.",15,7934099
"Daraufhin folgten diverse Auftritte in Deutschland, den Niederlanden und Österreich.",15,7901678
Im Oktober 1937 arbeitete Gareis als Kommandeur der Lehrgruppe B an der Kriegsschule München.,15,7919767
Auch Lese- und Schachprojekte waren dabei wichtige Eckpfeiler.,15,7987089
Das geplante Amt der Bundesregierung wurde nicht realisiert.,15,8010755
"Für dieses Magazin, das zu diesem Zeitpunkt wöchentlich erschien, entwickelte Delafield 1930 das „Tagebuch einer Lady auf dem Lande“, das als wöchentliche Kolumne und 1930 bei Macmillan Publishers auch als Buch erschien.",15,7965231
Von 1999 bis 2005 besuchte Dagmar Weiss die Fachhochschule Bielefeld und macht dort ihr Diplom für Fotografie und Film-Design.,15,7970706
Januar 2004 auf dem Sundance Film Festival wurde der Film am 24.,15,7891576
"Züsedom, erhielt im Minorat der jüngste Enkel Hans-Karl von Arnim.",15,7904073
2013 wurde Dressler für sein Lebenswerk der Kardinal-Innitzer-Preis verliehen.,15,7897020
Das Karlskoga Motorstadion  bzw.,15,7873921
" The Majority Says  wurde im Jahr 2005 von Jonathan Lennerbrant, Emil Berg, Mathias Jonasson und Lovisa Negga in Linköping gegründet; damals unter dem Namen  Maricon.",15,8014307
"Die Einwohnerzahl der Ortschaft ist in den letzten beiden Jahrzehnten auf mehr als das Dreifache angestiegen: Die Region weist einen deutlichen Anteil an Guaraní-Bevölkerung auf, im Municipio Charagua sprechen 48,8 Prozent der Bevölkerung Guaraní.",15,7979995
"Hier bildete er zusammen mit Murat Şimşek, Metin Karabulut und dem Achtzehnjährigen Tanju Çolak, der später zu einem der besten Stürmer im türkischen Fußball werden sollte, den Sturm der Mannschaft.",15,7975699
Maltepe Spor Kulübü bzw.,15,7894210
2013 wurden noch einmal drei von ihnen posthum begnadigt.,15,7882562
1998 folgten der  Civic Trust Award  und 2000  The Waterfront Center USA Honor Award .,15,7968232
"Der zweite deutsche Teilnehmer Günter Siebert sicherte sich ebenfalls, wie auch der Niederländer Rini van Bracht und der Franzose Egidio Vierat, den Gruppensieg.",15,7911702
Die Burdwood-Insel gab der ca.,15,7894511
Eine republikanische Nominierung 1918 für den 66.,15,7916800
" 12 endete 1919, der von Nr.",15,8013214
"So hatte er Rollen in den Filmen  Ausnahmezustand ,  Der Grinch ,  Couchgeflüster – Die erste therapeutische Liebeskomödie  und  Notorious B.I.G.  inne.",15,7949422
"Die Familie verlegte den Wohnsitz nach Münsingen im Kanton Bern, wo die Kinder die Berufsausbildung abschlossen.",15,7891296
Nach den Kommunalwahlen in Hessen 1948 erfolgte am 30.,15,7981849
Das mittlere jährliche Einkommen eines Haushalts lag bei 74.615 USD.,15,8001373
"1950 nahm das Studienseminar wieder den Betrieb auf, ab 1954 im auf dem alten Grundriss wiedererrichteten dreiflügeligen sogenannten Balthasar-Neumann-Bau in der Kapuzinerstraße, der 1969 in nordöstlicher Richtung um einen Erweiterungsbau ergänzt wurde.",15,7888313
Lac Kénogami liegt 15 km südwestlich von Saguenay und am Nordrand der Laurentinischen Berge.,15,8016837
Noch bis in die späten 1960er-Jahre war Plömnitz ein bedeutender Salzbergbaustandort.,15,7961613
Die Hinterkanten der unpaaren Flossen sind dunkel mit weißen Rändern.,15,7890836
Das Unternehmen Advent war während des Deutsch-Sowjetischen Krieges im Zweiten Weltkrieg der Deckname einer deutschen Angriffsoperation am südlichen Abschnitt der Ostfront.,15,8012574
September 1973 Hammerwurf.,15,7917946
Sie erhielt eine Sperre von zwei Jahren bis zum 18.,15,7900354
" als Kameramann bei Kultur-, Dokumentar-, Kurz- und abendfüllenden Kino- und Fernsehfilmen",15,7998787
Sowohl die ehemaligen Klostergebäude als auch das Kirchengebäude werden heute genutzt vom Historischen Museum der Stadt Regensburg.,15,7889191
Quintavalle ist der Name folgender Personen: Quintavalle ist der Familienname folgender Personen:,15,7924772
"In den 2000er Jahren reifte im Landkreis Weilheim-Schongau die Idee, Schongau mit Hilfe eines Radweges zum Thema Eisenbahn an diesen bestehenden Radweg im Ostallgäu anzubinden.",15,7915607
In die Liste der Baudenkmale in Stralsund ist es mit der Nummer 48 eingetragen.,15,8038907
Unicode sieht keine eigene Entität für den Digraphen vor.,15,7924549
"Beim Feicht Ist eine österreichische Fernsehsendung, ausgestrahlt auf W24 und moderiert von Oliver Feicht.",15,7979600
Im Jahr 1978 verzichtete er auf eine weitere Kandidatur.,15,7949771
"August 1356 verlieh Bischof Ludwig einen Ablass zugunsten der Kapelle zu Wakstow,  ex permissione honoribilium virorum decani et capituli Zwerinensis, administratorum sede vacante, officium ponificale exercens … .",15,7870838
Die Abercorn Church ist ein presbyterianisches Kirchengebäude in der schottischen Ortschaft Abercorn in der Council Area West Lothian.,15,7941010
In ihrer künstlerischen Arbeit widmet sie sich der gegenständlichen Malweise und nutzt dazu altmeisterliche Lasurtechniken.,15,7983710
"Anhand von einzelnen Funden wies der Forscher Dimitrios R. Theocharis nach, dass Larymna bereits in der Jungsteinzeit besiedelt war.",15,7947906
"Mit einem sehr deutlichen Vorsprung von fast dreieinhalb Minuten entschied der Kolumbianer Jaime Ramírez, der Teil eines Mixed Teams war, das Rennen vor den US-Amerikanern Olheiser und Bello für sich.",15,7927890
"August 1992 ein Gedenkstein im Stadtpark aufgestellt, der an die langjährige Bürgerin der Stadt Nortorf erinnert.",15,7910365
Die Maxima im Bereich der Gammastrahlung sind im Allgemeinen zeitversetzt gegenüber den Extrema in anderen Wellenlängen.,15,8015527
In  Plan der Stadt Barmen  von 1863 heißt der Ort  An der Lockfinke  und auf Elberfeldern Übersichts-Plänen von 1901 und 1925  Lockfinke  bzw.,15,7949817
"Er gehörte zu der Kommission, welche für den Bau der Eisenbahnlinie zwischen Syracuse und Utica verantwortlich war.",15,7948270
Januar 1939 schritt die Gestapo bei der „verwitweten Jüdin“ zur „Sicherstellung von Kulturgütern“ in ihrem Wohnsitz im Hotel Continental sowie im Lager in der Briennerstraße 52.,15,8013481
Laut Ewan Gibb von  transcendingobscurity.com  spiele die Band auf  Disseminating Obscenity  eine technisch leicht anspruchsvolle Mischung aus aggressivem Death Metal und Grindcore.,15,8034390
" Die Steinkisten wurden in einem kleinen Hügel nördlich der Stichill Road, nahe Ednam gefunden.",15,7983520
Mello Mattos ist der Familienname folgender Personen:,15,7856703
"Der Tunnel war notwendig, um die  Pfälzische Hauptwasserscheide  zu überwinden.",15,7923882
September 2021 wurde Nickenig als Nachfolger von Gerhard Stumm zum Vorsitzenden des Wissenschaftlichen Beirats der Gesellschaft für Geschichte des Weines gewählt.,15,7872785
"Als er sehen muss, dass seine neuen Freunde beim Würfelspiel einer nach dem anderen zu ihren Frauen und Freundinnen heimgehen, wird ihm erstmals klar, dass es auch Freuden in der ehelichen Treue geben könne.",15,7997213
Eine Glocke der Kirche wurde erstmals im Jahr 1617 als Stiftung Joachim Ernsts von Ansbach erwähnt.,15,7868218
" Am Anfang sind Kinderstimmen zu hören, die das Treuegelöbnis  Pledge of Allegiance  aufsagen.",15,7964090
Er zählt zu den Vierzehn Nothelfern und ist heute besonders bekannt als Schutzheiliger der Reisenden.,15,8002980
Auf Initiative aus der Hattinger Bevölkerung genehmigte der Haupt- und Finanzausschuss der Stadt Hattingen am 14.,15,7924695
Im September 2012 übernahm die Tulip Oil Holding weitere 15 % an der Rhein Petroleum GmbH. Die Sachsenzinn begann im Jahr 2012 mit der Erkundung und Klassifizierung der Zinnlagerstätten im Erzgebirge.,15,7873892
"Jahrhundert, von einem Friedhof umgeben, wurde 1763 umgebaut und vergrößert und 1951 restauriert.",15,8037583
Die Art ist in Mittel- und Südeuropa verbreitet und tritt auch in Nordafrika auf.,15,8034917
Das Geld der Stiftung sei inzwischen aufgebraucht und von „Misswirtschaft“ die Rede.,15,7988885
nach Zielona Góra in Zbąszynek.,15,7896079
"Vier Kilometer südwestlich von Arque zweigt eine Piste nach Süden hin ab und durchquert den Río Arque zu dem auf der rechten, südlichen Flussseite liegenden  Colcha .",15,7954543
"Walter E. Biel , Ökonom und Journalist.",15,8038067
"The Soldier and the Lady ist ein 1936 gedrehter, US-amerikanischer Abenteuerfilm mit Adolf Wohlbrück in der Hauptrolle.",15,8038229
Die CAT A-Lizenz berechtigt teilweise zur technischen Freigabe von selbst durchgeführten Arbeiten an einem Fluggerät.,15,7973545
Claudia Bandion-Ortner schied aus der Regierung aus und wurde im Justizministerium durch die bisherige Wissenschaftsministerin Beatrix Karl ersetzt.,15,7900487
"Die Punktgleichheit zwischen dem dritten Chile, dem vierten Paraguay und dem fünften Peru wurde versucht durch direkten Vergleich zu lösen.",15,7880741
"Oktober 1944, dem Datum der Auflösung der Einheit, kommandierte.",15,7933725
"Dort konnte er sich nicht als Stammspieler etablieren und so wurde er Anfang 2022 zu Feyenoord Rotterdam verliehen, kehrte aber nach Ende der Saison nach Moskau zurück.",15,8026454
"Eine Ehe war mit Margaretha von Rammung, der Schwester des Bischofs Matthias von Rammung, die für 1464 belegt ist.",15,7983798
"Elgol, : Ealaghol, ist ein im Süden der schottischen Atlantikinsel Skye gelegenes Crofter- und Fischerdorf mit etwa 150 Einwohnern  ausgebaute Route führt von der nächsten größeren Ortschaft Broadford aus über rund 23 Kilometer, an mehreren Siedlungen vorbei nach Elgol und quert dabei Weidefläche für Schafe und Kühe, weshalb die Straße mehrfach mit Viehgittern versehen ist.",15,7938998
von Oberbayern erhielt Ortlieb II.,15,7963007
"Es gibt jedoch Archäologen, die vermuten, dass Opus zunächst auf dem Kastraki lag und erst in späterer Zeit nach Atalanti verlegt wurde.",15,8029062
Das Hallenschwimmbad in Breslau wurde im Zeitraum von 1895 bis 1897 nach dem Entwurf des Architekten Wilhelm Werdelmann an der Zwingerstraße 10/14  errichtet.,15,7938281
Er war Sekretär und 1861/62 und 1869/70 Präsident der Plymouth Institution und Kurator an deren Museum.,15,7869316
Das zulässige Verhältnis von Restwasser zu Frischwasser für eine neue Mischung richtet sich nach dem Feinstoffgehalt des Restwassers und der geforderten Betonqualität.,15,8027821
Das Schloss liegt gegenüber dem Abzweig der Straße nach Křížatky am südöstlichen Ortsrand von Janov.,15,8033239
2015 nahm er mit der U-20 Auswahl an der CONCACAF U-20-Meisterschaft teil.,15,7951378
"Mit der Idee, das Album selbst zu erarbeiten, spielten die Musiker allerdings bereits vor dem Erscheinen des Debütalbums im Jahr 2012.",15,7928359
August 1983 3000 m Hindernis.,15,7917978
"Er lehrte zuerst an der Universität Rennes 2, dann bis zu seinem Tod an der Universität Paris-Nanterre.",15,7976571
Im Jahr 2010 gehörte er ebenfalls zum erweiterten Kader der U-20.,15,8029109
Die AG Nachwuchs beschäftigt sich mit der Nachwuchsgewinnung und -förderung im Bereich der Geodäsie.,15,7972095
"Er gehörte dabei nicht zu den „Marktschreiern“, sondern kommentierte eher ruhig das Geschehen.",15,7876084
Feldkamp probierte andere Stürmer wie Tayfun Hut und Şevket Candar aus.,15,7870247
Dohmann startet sowohl im Bahngehen als auch im Straßengehen.,15,7929147
Nach dem Ende des Zweiten Weltkrieges wurde er erneut für Montgomery Ward tätig.,15,8033756
"Für die Finalteilnahme waren schließlich 14,16 m zu erbringen.",15,7862822
"In Charleston, South Carolina spielte sie im Citadel Bulldogs Women Soccer Team des Colleges.",15,7863342
Die Höchstgeschwindigkeit lag bei etwa 55 km/h. Im Jahre 1911 ersetzte der 6/18 PS dieses Modell.,15,7935665
"Mazu , die zur zentralen Gruppe gehört, wurde danach von der Volksrepublik vom Kreis Lianjiang abgetrennt und dem Kreis Xiapu der Stadt Ningde angegliedert.",15,7942208
2008/09 beriet er die Europäische Kommission zur Sicherheit von Seewegen im Golf von Aden und in der Straße von Malakka.,15,8001941
Das Objekt wurde unter Denkmalschutz gestellt.,15,8001701
Der Transponder war bis November 2011 in Betrieb.,15,7950232
"Er liegt teils auf Altheimer Gemeindegebiet, der Südteil gehört zu Treubach und Roßbach.",15,7988059
Unter verschiedenen Pseudonymen veröffentlichte sie als Autorin erotische Romane.,15,7921009
Die Wildenseehütte ist eine Schutzhütte der Sektion Ausseerland des Österreichischen Alpenvereins im Westen des Toten Gebirges im Steirischen Salzkammergut in Österreich.,15,7917504
"Die Zustimmung des Königs hierzu stand auch im Zusammenhang mit der gleichzeitig stattfindenden Schleswig-Holsteinischen Erhebung und der Tatsache, dass auch in Kopenhagen nach der dortigen Märzrevolution sich eine Märzregierung gebildet hatte.",15,7931080
"Nachdem auf diese Weise die Versorgung mit Geld im Großen funktionierte, plante die Staatskasse auch Schatzscheine mit kleinen Nominalen von 15 und 20 Schilling auszugeben.",15,7872773
Dezember 2021 wurde er zum Parlamentarischen Geschäftsführer und Justiziar seiner Fraktion gewählt.,15,7890700
"Da Nico erst in zwei Monaten wieder auf den Beinen sein wird, entscheidet Vincent, auch erst dann das erbeutete Geld aufzuteilen.",15,7906563
"1960 besetzte Lener die von ihm geleitete Band um; nun spielte Wolfgang Trattner an der Stelle von Quasthoff, Charly Höllering statt Ehret und Elmar Wippler statt Ziegler.",15,7999368
Im Oktober 2019 zeigte sich Wendt offen für eine Legalisierung von Cannabis.,15,7889805
Bis zur Gründung von Provinzen durch die Verfassung von 2015 bestand die Verwaltungsgliederung Nepals aus fünf Entwicklungsregionen.,15,8033690
Christoph Joseph Alexandre Mathieu de Dombasle  war ein französischer Agrarwissenschaftler.,15,7918703
 Jahrhunderts erweitert wurde.,15,7870909
Sie war verheiratet mit dem SPD-Politiker Jürgen Brinckmeier und wurde unter anderem zur Vizepräsidentin des Berliner Abgeordnetenhauses gewählt.,15,7932263
Kazimierz Urbaniak bestritt den ersten Teil seiner Karriere in der zweiten Hälfte der 1980er Jahre im Winter-Biathlon.,15,7984770
September 1945 wurde er aus der amerikanischen Kriegsgefangenschaft entlassen.,15,7913411
"In der wissenschaftlichen Psychologie entstand durch Wundt der Anfang einer speziellen Kategorienlehre, die jedoch kaum beachtet oder direkt weitergeführt wurde.",15,8005814
Im November 1949 wurde er in Wien als Abgeordneter zum Nationalrat vereidigt.,15,8029732
Dort absolvierte er eine Mechanikerlehre.,15,7860524
"Eine letzte Reise führte ihn nach England, um einen erkrankten Schüler in dessen Heimat zu begleiten.",15,8008099
"1980 wurde er Lehrer für Kunsterziehung an einer staatlichen Mittelschule, ist aber ohne Bezüge beurlaubt.",15,7955726
Die Verwandtschaftsverhältnisse der Linie lassen sich nur noch fragmentarisch darstellen.,15,7976922
Die Bevölkerung des gesamten Distriktes wurde bei der Volkszählung 2004 mit 189.634 angegeben.,15,7865032
2016 in Rio de Janeiro nahm die Frauennationalmannschaft erstmals am olympischen Volleyball-Turnier teil.,15,7977881
Das Altarfenster aus Buntglas schuf der Iserlohner Glaskünstler Günther Tomczak.,15,7862869
Juni die Kirche durch Weihbischof Peter Henrici eingeweiht.,15,8038871
Detlef Gosselck wurde 1940 geboren.,15,7978637
Johann Christoph Kayßer  war ein württembergischer Maler.,15,7890385
Aus Dankbarkeit habe Little Richard seinem „Adoptivvater“ Enotris Johnson Koautorenrechte für die drei Kompositionen eingeräumt.,15,7967045
"Sie wurden vor allem von den Unternehmen Orenstein  Koppel, Deutz und später Demag geliefert und gehörten zu den Bauarten H2, LR2, MD 2, OMZ 117 und OMZ 122.",15,7914823
 Der Nebel wurde im Jahr 1883 von dem Astronomen Ralph Copeland entdeckt.,15,7895145
"Spargo war eine niederländische Pop-Gruppe, deren bekanntester Titel die 1980er Single  You and Me  ist.",15,7993522
"Der US-Immobilientycoon Donald Trump eruierte 1999 im Rahmen der zu dieser Zeit auf Trinidad stattfindenden Miss-Universe-Wahlen die Möglichkeiten zur Errichtung eines Casinos mit angrenzendem Hotel auf der Insel, es blieb allerdings beim Planungsstadium.",15,8011260
"In der 8-teiligen russischen Originalversion zeigen die Episoden – historisch nicht in allen Details getreu – unter anderem folgendes Geschehen: Der Film zeigt Dostojewski als komplexe Persönlichkeit mit komplexen Gedanken, die besonders in den Gesprächen zum Vorschein kommen, die er im Film mit anderen Intellektuellen führt.",15,8015309
Am Anfang dieser Spielzeit.,15,7982313
Der Rest wurde entschädigungslos enteignet und in zehntausende neue Hofflächen für Kleinbauern aufgeteilt.,15,7927756
"Pillmannsberg ist ein Ortsteil der Gemeinde Bernhardswald im Oberpfälzer Landkreis Regensburg, Bayern.",15,7908726
Als Oberleutnant wurde er mit dem Eisernen Kreuz II.,15,7908909
"Die Fahrer mit privaten Wagen qualifizierten sich für das hintere Feld, schnellster dieser Fahrer war Brabham auf Position 13.",15,7910711
Meister der  Apertura  und der  Finalización  wurde Atlético Nacional .,15,7963236
Walter Chandler ist der Name folgender Personen: onlyinclude* Walter Chandler,15,7898021
Die Orgel aus dem 19.,15,7884198
"Inhaltskurzangaben der Szenen, die allesamt am Anfang des Textes stehen und Szeneninhalte differieren in mehr als einem Fall.",15,7900046
"Das Studierendendorf Efferen   ist eine Wohnanlage mit rund 1100 Plätzen, vorzugsweise für Studierende der Kölner Universität, im Hürther Stadtteil Efferen.",15,7976053
Im Sommer 2008 kehrte sie der Slowakei den Rücken wechselte ins benachbarte Tschechien zum 1.,15,7876948
Juni 1600 wurde er zum Hofbildhauer ernannt.,15,7856770
"Möglich wäre auch, dass hier die Überreste von zwei zerstörten Großsteingräbern zusammengetragen wurden.",15,7987585
Er lag im damaligen Bundesstaat Hyderabad und umfasste ein Gebiet um die Stadt Yadgir.,15,8031164
