text,label,article_id
Poggiu a Caianu è nu cumuni dâ pruvincia di Pratu.,8,58683
"Jiu a nùmmiru unu ntê Stati Uniti, ma ddà niscìu l'annu doppu.",8,4739
Lu muvumentu fu accusatu dâ cunfinnustria siciliana di essiri pilutatu di pirsunaggi oscuri liati â destra  oppuru dâ mafia.,8,47510
Zuckerberg lassau Harvard pi didicàrisi cumpritamenti a Facebook.  ,8,66367
Nchianti di Chiazzali Joca Olìmpici:,8,29547
Na canzuna classica cu ddu sonu tipicamenti di  The Beach Boys .,8,4571
La ripubblica cintrafricana cunfina cû Ciad lu Sudan lu Camerun e lu Congu.,8,29906
Spignu Saturnia è nu cumuni dâ pruvincia di Latina.,8,46678
Li trazzi di canciamenti giologichi apparunu assai antichi.,8,10747
ci vinni tagghiata la testa nta la Via Ostiensi a Roma.,8,28399
Sciglianu è nu cumuni di 1.583 abbitanti dâ pruvincia di Cusenza.,8,25407
"La città havi na timpiratura media annuali di circa 10°C, cu pricipitazzioni virìficati uniformi duranti tuttu l'annu.",8,65980
Lu jocu dâ brìscula ntâ littiratura sicilana.,8,7300
Vitae è n'àutru nomu pû supraduminiu Biota chi fannu parti dâ classificazzioni scintìfica.,8,13358
"Pi imitari l'inchitura di viscera si dicidìu di usari a muddica, li nuci di pignu e picca autru.",8,66135
Ntâ California s'attrova l'àrbulu chiù àutu dû munnu:,8,13434
"A cunfirenza si fici a Haifa, 'n Israeli.",8,43011
"Cu lu Mönch e la Jungfrau è famusa pi l'alpinisit ca pruvaru a cchianàricci, n particulari pi la sò  pariti nord .",8,54949
A lu cuntinenti spissu si vidinu cannola cunzati a n'autra manera diffirenti di la tradizziuni siciliana.,8,13737
"– «Sagra Curuna, finciti ca murìu, lu mittiti mmenzu la crèsia, e dati òrdini chi tutti li fìmmini di la citati vinìssiru a chiànciri:",8,63285
"Li Munti d'oru di l'Altaj sunu na catina di muntagni dâ Sibberia miridiunali, ntra Mongolia e Russia;",8,56743
"Ancora â fini dû XVIII sèculu l'abbati di Saint-Non, nu cèlibbri viaggiaturi di l'ébbica, potti vìdiri quarchi camiddu:",8,13974
"Lu cardùbbulu è na speci di lapa ca crìa li sò alveari nni zoni di campagna, prifirennu li ficurini e autri tipi di chianti.",8,13900
"'N quarchi banna dâ Sicilia è usuali ca â finuta dû carnaliviri, l'òspiti pruponi nu brìnnisi, ma prima dâ bicchirata, na puisìa nica veni ricitata.",8,41454
"La coppa, na brucca d'argentu, veni assignata ô vincituri di nu ncontru di novi rigati, tra dui yacht di dui nazzioni diffirenti, unu chi rapprisenta lu yacht club chi diteni la coppa e l'àutru chi sfida li ditinituri appoi aviri statu silizziunatu tra na cuorti di pritinnenti.  ",8,23466
'Na donna i Rausa .  ,8,36853
"Hà statu eliggiutu diputatu ntô 2006, ntâ prima circuscrizzioni dâ Sicilia pâ lista cugnunta  Pattu pi l'Autonumìi  accurdatu ntra Lega Nord e MPA.",8,18547
"Li vari lìnii di filabussi di Catania forû rializzati ntô secondu doppuguerra dâ Sucità Catanisi Autotrasporti , di prupriità dô Cumuni di Catania;",8,38465
Havi na pupulazzioni di 1'334 abbitanti.,8,46689
Havi na pupulazzioni di 7'122 abbitanti.,8,46476
"La diffusioni dû baccalà è assai cumuni n Sicilia, e è forsi nu risìduu dâ culunizzazzioni spagnola, unni lu baccalà havi origgini.",8,41318
right|200px La cità di Bronti havi nu propiu stemma cumpostu di:,8,31388
Spissu li trincii avìanu na ricinzzioni di filu spinatu pusizzionati dî surdati davanzi li trincii pi fari n modu ca i nimici nun putissiru trasìri facirmenti.,8,57032
Distanzi 'nfiriuri a 10-21 m Distanzi supiriuri a 10-20 m,8,63438
"es.  in salentinu no ppote essere, e no * possibbile ;  ",8,62293
"chissu picchì doppu n'àutru abbannunu, di parti di lu chitarrista stòricu Magnus ntô 2007, la situazzioni avìa addivintata nzuppurtàbbili.",8,35727
La lingua dî signa spagnula  è na cumunicazzioni nun virbali.,8,56124
"spidisci a l'amici p'asempiu, nuddu dâ pàggina webbe visualizzata poni lèggiri la lìttira d'unni partìu lu linki.  ",8,15169
"Lu 8 di austu 1860 li cuntadini di Bronti, capiggiati di Nicola Lombardu, si ribbillarunu occupannu li terri dê latifonnisti.",8,2559
Quinni si pò diri ca lu distanziamentu pirmetti di cumunicari n'ispirienza in assenza dill'ispirienza stissa:,8,37157
"Mentri ca mi nni jeva pi la chiana, pi strata accuntrai na viddanedda, pi strata accuntrai na viddanedda ca a l'acqua si nni jeva câ quartaredda.",8,18904
"Appoi accuminzau la dicadenza, nzinu â fini dû fiudalèsimu n Sicilia ntô 1812.",8,3063
Stavi a Londra dû 1972 e è prisidenti dû Tribbunali di  Special Education Needs and Disability .,8,18550
Attuarmenti  joca n Seria A.,8,41201
Marcellinara è nu cumuni di 2.199 abbitanti dâ pruvincia di Catanzaru.,8,24233
"Effittivamenti l'astiròidi tummau lu 7 di uttùviru disintigrànnusi ntî l'atmusfera, supra lu tirritòriu dû Sudan forsi a circa 100 kilòmitri a est dû Nilu.",8,36731
"S'attrova nni la costa dû Mari Aràbbicu ntô Pakistan sud-est, nord-ovist di l'Indus Delta.",8,10741
È la quarta loncu mitraggiu n pillìcula animata di Disney.,8,55185
N'acquariu è un cuntinituri chinu d'acqua ca si usa pi mittìricci chianti e armali nun tirrestri.,8,66092
"a manifestazioni si dipanau tra u 3 giugno 1952 e 8 maggio 1957, duranti u periudu di svolgimentu di rispettivi campionati nazionali.",8,58782
"Si trova di l'autra banna dô strittu chi sipara Malmoe e Copenaghen, e nu ponti jiunci la Danimarca ccu la Svezzia.",8,3613
Acchianau ô putiri ntô 869.,8,43394
Li BALB/cWt hàvinu lu 3% dâ prugènî ermafrudita.,8,44692
Lu studiu di na lingua nta un datu mumentu dâ sò storia si dici  linguìstica sincrònica ;,8,6145
L'abbitanti sunnu chiamati  caccamisi  n sicilianu e  caccamesi  n italianu.,8,16435
Fu papa di lu 384 â sò morti.,8,56065
La lunghizza dâ pista àttiva è  m. L'ariuportu havi la capacitati di sèrviri passaggeri ogni annu.,8,35257
"Secunnu iddu i Goti ca stavunu a orienti erunu chiamati Ostrogoti e erunu cumannati do re Ostrogota appartinenti alla famighia Amal, mentri i goti si occidenti si chiamavunu i Visigoti.",8,14639
lu pinnularu di supra e lu pinnularu di sutta.,8,17899
L'arrucanza è l'attiggiamentu prisintusu e tracutanti.,8,12980
"Stu cumplessu nun fu cunziddiratu in uriggini comu unu dî Fori Mpiriali, e è nfatti canusciutu cû nomu di Tempiu dâ Paci.",8,2373
"Ntâ so carrera cullabburò cu granni artisti comu Adriano Celentano, Toto Cutugno, Romina Power e Gianni Murandi.",8,63084
"S'attrova pi tutti banni, ma supratuttu nnî zoni custeri.",8,13416
U gruppu è fommatu da:,8,48090
Li prutesti ngrisi dû 1840.,8,66524
Supponiemu ca è maggiori.,8,45605
Li testi e la mùsica.,8,26856
"La festa nun si svurgia ogni annu, ma ogni bota ci fusseru abbastanza sorde pi organizzarila:",8,4578
"Li jucatura cchiù canusciuti dû passatu sunnu Barry Hall, Adam Goodes, Michael O'Loughlin, Brett Kirk, Tadgh Kennelly, Leo Barry, Roy Cazaly, Bob Skilton, Paul Kelly e Tony Lockett.",8,5826
"la  National League , cchiù antica, e l 'American League .",8,3041
"Espertu di riliggiuni e mituluggìa, è funnaturi di lu Dracu Russu, associazioni mistiriusa unni si pratica la maggìa e l'incantu.",8,28354
Havi canusciutu la maggiuranza dû sò successu 'n tèrmini dâ vinnuta di dischi nnû corsu dâ sò prima deca d'attivitati.,8,9951
– «No: jo cci parru prima» dici lu Nutaru.,8,63274
Havi na pupulazzioni di 1'197 abbitanti.,8,46877
"La nivara è n'accùmulu di nivi furmàtusi nta n'avvallamentu muntusu ca, a càusa di l'autitùtini o di particulari cunnizzioni attimusfèrichi, nun si sciogghi mai dû tuttu né si trasforma 'n ghiacciu.",8,17705
"Ginirarmenti l'àcqua havi nu pH liggirmenti nfiriuri a 6, simpricimenti pi l'assurbimentu d'anidridi carvònica ca si dissucia ntê gutti nicareddi pi furmari quantitati mìnimi d'àcitu carvònicu.",8,3016
Cesinali è nu cumuni dâ pruvincia di Avillinu.,8,41894
Muntibonu è nu cumuni dâ pruvincia di Rieti.,8,46850
"Purtari n'èsercitu da Cartaggini 'n Sicilia addumannava troppu tempu, e nun avennu n'èsercitu fissu, li mircinari avìanu bisognu d'arripusari e dividiri l'èsercitu pi cuntrullari Missina avissi favuritu lu nterventu di Dionisiu.",8,59560
Rascidda Vaddemuni  è un cumuni di 842 abbitanti dâ pruvincia di Missina.,8,29807
Quannu unu dici di èssiri canazziatu o accanazziatu si senti a diri ca nun havi disìu di fari nenti.,8,23269
Havi na pupulazzioni di 20'362 abbitanti.,8,40596
"L'aggionnamenti si ponnu fari tramite 'u situ stissu, cu 'n SMS, con prugrammi ca' mannanu messaggi viloci, c'a posta elettronica, o cu'l'applicazioni ca si basunu supra l' API i Twitter.br A diffirenza ri Feisbucchi chiddu ca vèni pubbricatu si viri subbitu onlàin mèntri ppi viriri chiddu ca scrivisti o ca scrìvunu l'autri supra a Feisbucchi assiri loggatu.br Comunqui sta maravigghia ri fari vìriri a tutti nzo chi scrìvi s'avìssi a putìri macàri rigulàri ma s'avìssi assìri  spèrti  ppi putìrilu fàri.br Twitter fu criatu 'nto marzu du 2006 da' Obvious Corporation 'i San Francisco.",8,55152
"Netflix  è 'na società statunitensi di distribuzioni streaming via internetti di film, serie televisive e altri cuntinuti di 'ntrattenimentu a pagamentu.",8,66115
"studiò la grammatica, la filosofia, l’astrunumia e passò a Custantinopuli.",8,40000
"I ligna su fatti principalmenti di zucca d'alberi, lapazzi e fascini d'alberi vari.",8,23763
Lu lacu vinni furmatu cu la custruzzioni di na diga di sbarramentu.,8,44878
Assiddijeru lu nomu l'Arcusgi p'arricurdari l'arma ca avìanu li milizzî di Pasquale Paoli p'addifenniri la nazziuni corsa.,8,44580
Lu divertimentu è zoccu servi a divèrtiri.  ,8,14890
"Lu cuntinituri è nu ricipienti o nvòlucru pi mballaggiu, trasportu, cunzirvazzioni.",8,22018
Havi na pupulazzioni di circa 24000 abbitanti.,8,48242
Mohammed s'accampau sutta Enna strincennula d'assediu.,8,40944
N'astrattu di  Lu surci e lu Rizzu  di  Favuli Morali  di Giuvanni Meli:,8,22094
Tempu doppu vinni autra genti e pigghiau pussessu dâ parti livantina di l'ìsula.,8,8946
La principali risursa ecunòmica è lu turismu.,8,17059
Lu sò tirritoriu è nzoccu arresta di n'anticu e granni ecusistema palustri ca si estinnìa a sud di la citati di Catania e ca cumprinnìa diversi zoni ùmidi:,8,22725
Picciriddu appi a canusciri puru li campi di cuncintramentu pulacchi di unni si ni potti nèsciri vivu.,8,41310
"Claudiu Fava , membru dâ dirizzioni nazziunali dê Dimucràtici di Manca.",8,18385
Pepper's Lonely Hearts Club Band fu nu discu dî Beatles.,8,41760
Statu europeu chi òccupa bona parti di la pinìsula ibbèrica;,8,257
"Circa lu 225 Vasudeva I muriu e lu mperu Kushan vinni divisu pi dui, na parti livanti e na parti punenti.  ",8,5376
"Figghia di Taumanti e di Elettra, era la missaggera di li dei, n particulari di Giununi:",8,37153
"Diriva dû grecu  Aχιλλεύς   ca signìfica  brunu, scuru .",8,26950
"Lorin Varencove Maazel  fu nu diritturi d'orchestra, violinista e cumpusituri statunitenzi.",8,61073
"Subba u libbru chiamatu  Odissea  scrittu da Omeru, c'esti nu passaggiu chi dici ca Ulissi, duranti a peregrinazioni fici naufragiu subba a na terra e fu aijutatu da na principissa chi, inzemi e cumpagne soi, avia jutu mu lava i panni, chija principissa si chiamava Nausicaa,  chi ajutau a Ulisse e u portau a reggia i patrisa Alcinoo, dopu chi caminanaru appedi pe dui uri.",8,33894
"Cui ti cci purtau ?» br Idda cci cunta di lu primu sinu a l’ùrtimu, tuttu chiddu ca cci avìa passatu.",8,34475
Asèmpiu dâ sò puisìa.,8,33955
Castel Morrone è nu cumuni dâ pruvincia di Caserta.,8,42627
"Ta' Xbiex è na nica cità ô nord-est di l'ìsula di Malta cu na pupulazzioni di 1.826 abbitanti, e Cunzigghiu Lucali dâ stissa ìsula.",8,17872
Cc'è na lingua ndìggina chiamata lu  miskito  ma s'attròvanu àutri lingui comu lu spagnolu videmma.,8,8521
A geografia tradizionali da 'nduja fudi verificata da Corrado Barberis e Saverio Di Bella.,8,58840
"Lu cchiu 'nticu rifirimentu di sta faula s'attrova nta na vitrata dâ cresia da stissa cittati di Hamelin e c'arrisaliva ô 1300.br Nta vitrata s'attrovanu discrizzioni supra a diversi ducumenti dô XIV e XVII secolu, ma parissi ca a statu distrutta.br Supra a bbasi di li discrizziona Hans Dobbertin circau di ricostruirila nta l'urtimi tiempi.br L'immaggini fa virri lu Piffiraio Maggicu e numirosi picciriddi vistuti di biancu.br Uriggini dâ faula.",8,38994
"Ntô 2011, addivintàu la prima fìmmina afrumiricana e la prima pirsuna di discinnenza indiana a èssiri la prucuraturi ginirali dâ California.",8,65763
"cui è pristàbbili avveri l'àutri è vittima di cui si n'apprufitta d'iddu, nun fàriti suttamìntiri.",8,45307
Li sedi storichi furono a Torinu dû 1861 ô 1865 a Palazzu Madama;,8,57796
E' cèlibbri pi èssiri lu paisi unni s'attrova la fàbbrica dâ Ferrari.,8,44419
https://web.archive.org/web/20090630153826/http://muratildan.webs.com/,8,39837
"C'avi na Chiesa, chi fu misa 'nperi nu 1869.",8,36720
"nni fu asempiu sommu la Nquisizzioni spagnola, cuncissa cu quarchi risistenza ntô 1478 di papa Sistu IV ê prissanti richesti di l’' Infanta  di Spagna, Sabbedda  la cattòlica  pi cumpritari l'assuggittamentu e la sprupriazzioni dî musurmani scunfitti e di l’ abbrei troppu ricchi,  dominus  essènnunni lu frati duminicanu Tomás de Torquemada).",8,9264
"Esiliatu a Malta, duranti l'occupazzioni burbònica, â prucramazzioni di l'Unità d'Italia fu numinatu prisidenti dû sinatu italianu, nomina ca iddu arrifiuta, arristannu ntî l'esiliu dâ Malta nzinu a la so morti.",8,10348
"Li ipistimoluggi s'antiressanu di vari carattiristichi ipistemichi dâ cridenza, ca incrudunu idee di:",8,38261
"La Palistina è membru, ô 1976, dâ Liga Àrabba.",8,8773
Li mussurmani ristati a Lucera foru ammazzati o riddutti a schiavitù.,8,39734
"L'arrifriddatura è l'arrifriddari, l'arrifriddàrisi e lu sò risurtatu.",8,21927
"Lu gruppu  Sciroccu, voci e suoni del Mediterraneo  nasci ntô 1994.",8,26894
"Certuni circaru di scappari natannu, ma, sicunnu la polizzìa, nni mureru assai annijati.",8,46882
Li sò principali figghi sunnu:,8,4329
Carrera doppu “American Idol”.,8,39069
La pùbbrica espusizzioni di tesi nigazziunisti è attuarmenti nu crìmini ‘n deci paisi europei:,8,9751
Nakaira  è lu nomu di nu strumentu a pircussioni anticu di l'ària miditirrània.,8,26881
U Live Aid è statu nu cuncertu rock tinutusi u 13 di giugnettu 1985 'n divìerse località.,8,57292
Dintra sti cunti s'attròvanu sti liveddi diversi:,8,8421
"Ntô campu ariunàuticu la spinta è difinuta comu la forza ginirata dâ variazzioni dû mumentu di nu prupulsuri, discritta quantitativamenti dû secunnu e dû terzu principiu dâ dinamica.",8,22774
Carouge è nu cumuni svìzziru dû cantuni di Ginevra.,8,43703
Lu bisognu  è la mancanza di quarchiccosa di nnispinzàbbili o ùtuli.,8,17690
"Quannu successi a so patri pigghiau lu nomu di Amenotep IV, ma 'n sequitu a na putilica riliggiusa chi purtau lu farauni a nstaurari lu monoteismu, canciau lu sò nomu, chi avia na rifirenza ô diu Amon, ntî Akhenaton.",8,37095
"Nta chiḍḍu tempu, lu guvirnaturi dâ pruvincia era Antiocu, nu pirsicutaturi notu dî cristiani.",8,66508
'N sô unuri si urganizzanu cascaruni 'n occasioni dâ sô festa 'n vari parti dâ Sicilia.,8,7655
Fu rapprisintata pubbricamenti pâ prima vota nta lu 1917.,8,38260
Zeus è la divinità suprema dâ mituluggìa greca.,8,37943
E' furmau sulu di cuurdinamenti tirrituriali:,8,54181
Antrodocu è nu cumuni dâ pruvincia di Rieti.,8,46811
"Trasi, e si nfila ntra lu lettu cu lu Riuzzu.",8,63285
Li chiròttira  e appoi torna arreti facennu leccu e dànnuci ô pridaturi a pusizzioni.,8,17797
J'Ouvert Bands Kiddies Bands,8,55227
"Stu fruttu nicu a bacca di culuri viola blu è utilizzatu friscu o pi priparari cunfitturi, sciroppi, licori, ecc.",8,17586
"La soluzzioni è ca ognunu duna tutti li propri diritti ô suvranu assulutu, attraversu nu pattu ca h'a valiri pi tutti pari.",8,9563
Lu pinguinu è nu uceddu ca àbbita ntê riggiuni friddi dû sud dû munnu.,8,54781
"Grigoriu XV nasciutu Camillo Borghese , fu lu 233èsimu papa dâ chiesia cattolica.",8,54582
Supra a tomba c'eni a lapide ca fotu do muortu e ci putissi macari essiri n'immaggine di qualche santuzzu.,8,36311
E' canusciutu pi na seri di cummattimenti ca appi contra Roma ntî l'Italia miridunali.,8,54585
Pua inizie a lavorari pe nu giornale da destra cattolica belga cumu disegnatori.,8,37604
Lu palummu e lu cignu niuru sunnu li so sìmmuli.,8,4386
"Onna è na frazzioni dû cumuni di l'Aquila, situatu ê pedi dû Gran Sassu a circa 600 metri di autizza.",8,38771
"L'òpira è na seria di cunzigghi pi l'usu dû putiri pî re, prìncipi, califfi e quanti àutri esèrcitanu la prufissioni di cumannu di sudditi o subbalterni.",8,16933
Sparagna la farina mentri la cascia è china,8,45311
L'armali tinuti nzèmmula ê cristiani è na cosa assai antica e già migghiara d'anni fa i lupiforu allatinati p'addivintari cani.,8,66084
"Anticamenti l’augghia era fatta cu ossa o lignu, ntê nostri tempi veni usatu l’azzaru.",8,12947
"Lu ciascu è na grossa buttigghia panzuta cu lu coddu allungatu arrivistuta di pagghia, o di plàstica ca l'ìmita.",8,13092
"l'arburi sunnu assenti, a iccizioni di zoni cchiù ùmidi n prussimitati di ciumi e lachi.",8,55784
"Cu stu tèrmini si sòlinu chiamari li primi 5 libbra di la Tanach, canusciuti puru cu lu nomu grecu Pentateucu  pi nnicari li 5 libbra di lu Pentateucu e la parola  Torah shebehalpeh  pi nnicari tutti li testi sacri ebbraici.",8,4510
"Nta l'èbbichi pricidenti ô sviluppu di stazzioni sìsmichi si putìa stimari dâ gioluggìa dû tirritoriu, pi menzu di misuri di ruttura di fagghia e spustamentu.",8,47747
"La cità vera e propria s'attrova acchianannu li stratuzzi supra lu portu, e è spartuta dû restu di l'ìsula di Malta dî bastiuna antichi, cu na porta principali, davanti a  Republic street , la strata principali dâ cità.",8,5606
Na critica liata a la pricidenti eni chidda di sustèniri na forma strema di riduzziunismu: lu CICAP appritinnissi d'arridurri tutti l'aspetta dâ vita umana â misurabbilitati spirimintali.,8,38112
"Pigghia li sò urìggini ntî l'anni 1990ini di l'ammiscamentu di diversi ritma di reggae, di hip hop, di soca e macari RB.",8,47270
"Nu nùmmuru strammu è nu nùmmuru naturali  n  ca havi li proprietati di essiri abbunnanti, veni a diri ca la somma dî sô divisura è cchiossai di  n , ma tali ca  n  nu si pò scriviri comu somma di sò divisura propri.",8,61377
"Hapkido veni quinni traduttu littirarmenti comu  unioni-energia-via , ma è cchiù spissu risu comu  la via dâ coordinazzioni di l'energìa  o  l'arti dâ coordinazzioni dâ forza .",8,15434
"Si Diu voli e campamu dumani nni viremu,  Dumani vaiu a Palermu  Cungiuntivu.",8,148
"zzoè chiddi ca che ntornu a 1500 anni prima di Cristu accupànu la Calabbria jònica, arruvandu appòi anzinu ô Golfu di Tarantu.",8,36181
"Matteo Orlando di nnominari a Chiesa di Santa Eufemia, anticchia distanti di dovi uoggi si sviluppa u paisi, a Parrocchia.",8,3770
"La transgènisi è nu prucessu di ntruducimentu di DNA esòginu n un urganismu òspiti, cu mudalitati ca fàcinu se ca l'esuginoti fussi trasmissu â progenî.",8,44663
L' umiditati è na carattiristica fìsica di l'attimusfera.,8,47108
"Eni una dî stiddi talìati dô satèlliti câ variazzioni cchìu vascia, ca nun supìra u 0,01.",8,63615
"L' unistati è la qualitati di cu è unestu, probbu, murarmenti ìntugru.",8,17864
"Ntô 2006, fìciru macari nu firmi abbasatu supra a stu libbru.",8,17943
arcuni di li chiù mpurtanti Deva:,8,4317
Cervignano del Friuli è un cumuni talianu dâ pruvincia di Udini ntô Friuli Venezzia Giulia.,8,50312
Havi na pupulazzioni di 8'780 abbitanti.,8,46781
Dû 1460 ô 1465 si trova a Missina.,8,6191
"La parapigghia è na cunfusioni â ntrasatta causata di na fudda di pirsuni ca s'àggitanu, s'accàrcanu, si mòvinu 'n modu ràpidu e rumurusu, spissu scuntrànnusi l’una cu l’àutra, macari 'n modu viulentu.",8,23170
Granni nfluenza appi puru Cyril Davies prima ma sopratuttu Alexis Korner:,8,57451
"È nu tipu di leva galileana, chiu precisamenti è na leva vantaggiosa datu ca lu fulcru si trova tra li estremi, datu ca la distanza puntu di applicazioni forza - fulcru è maggiori di la distanza fulcru puntu di azioni è vantaggiosa.",8,23081
"Quannu orìggini vèninu dâ Pinìsula ibbèrica, sti lingui ànnu na pruggezzioni 'ntirnazziunali granni, speciarmenti ntâ Hispana Mèrica e parti di l'Àfrica e l'Asia, p'â spransioni viregnale dâ Spagna e culuniali dû Portugallu.",8,66953
Petru du urigginariamenti n'ammiragghiu dâ flotta.,8,39291
"Pò essiri nvuluntariu, comu quannu li picciriddi nichi pròvanu a disignari quarchi cosa, o vuluntariu, quannu si voli farai apposta nu sinnu senza sensu supra nu fogghiu.",8,42901
"Li palazzi eranu a Torinu Palazzu Carignanu, a Firenzi Palazzu Vecchiu e a Roma, attuari capitali, Palazzu Munti Citoriu.",8,14933
-Assassin's Creed -Assassin's Creed 2 -Assassin's Creed:,8,54953
"poi s'arruspigghia, e 'un cc'è versu di putìrisi pirsuadiri.",8,64560
"Pi nfurmazzioni supra lu cumunismu e supra àutri particulari currenti dû sucialismu si rimanna ê pàggini rilativi, accussì comu pi l'illustrazzioni dittagghiata dî duttrini dî vari pinzatura sucialisti.  ",8,6193
"Natu ô nnizziu dû sèculu IV fu sinaturi e pi quarchi tempu avvucatu, ma abbannunau la prufissioni, didicànnusi ê  studia humanitatis .",8,3549
Atri è nu cumuni dâ pruvincia di Tèramu.,8,45919
La sitcom rura all'incicca vintirui minuti pi episuda.,8,59508
Marone è un cumuni talianu dâ pruvincia di Brescia ntâ Lummardìa.,8,51682
Idioluggìa di Simón Bolívar.,8,31689
Canuscitu tra l'autri cosi pi essiri la cumuni d'origgini dû prisintaturi tilivisivu Pippu Baudu.,8,2575
La capitali è Windhoek.,8,6937
Frignanu è nu cumuni dâ pruvincia di Caserta.,8,42643
"È affacciata a ovest supra lu mari Tirrenu, cunfina a nord-esti câ pruvincia di Catanzaru, a sud-est câ Pruvincia di Riggiu Calabbria.",8,33194
"Pasticcini pregni di storia, liggenda, divuzzioni, dolci c'assumigghiunu ad alivi fatti di pàsta riàli , accunzati a forma d'aliva, tinciuti di virdi 'ccû culuranti alimintari e cummigghiati di zùccaru simulatu 'ppâ cupirtura.  ",8,66939
