text,label,article_id
En el Campeonato Apertura 2023 jugó 18 partidos y anotó 2 goles en donde quedaron en la sexta posición quedándose a unos pasos de la clasificación a las semifinales.,12,9999778
Se encuentra aproximadamente 6 kilómetros al este de Plońsk y 58 kilómetro al noroeste de Varsovia.,12,10008326
"Es el Alto Representante para Bosnia y Herzegovina, y asumió el cargo el 1 de agosto de 2021.",12,9984796
"Miguel Kast ejerció como ministro de Odeplan entre 1978 y 1980, y ministro del Trabajo entre 1980 y 1982, asumiendo luego como presidente del Banco Central durante unos meses ese mismo año.",12,9894370
"Andrea Denver, Mya Allen y Alex Wach de  Winter House  se unieron al reparto al reparto.",12,9937348
"Meerschaert enfrentó a Thiago Santos el 8 de julio de 2017, en UFC 213.",12,10005306
En esta etapa escribió fundamentalmente sobre temas relacionados con la historia y la cultura de Navarra.,12,9980353
"Osvalinda Alves Pereira  fue una activista ambiental brasileña y fundadora de la Asociación de Mujeres Areia II, que desarrolla la agricultura orgánica sostenible.",12,9870308
"Los donantes de CEI incluyen varias empresas de las industrias de energía, tecnología, automoción, alcohol y tabaco.",12,9908080
De febrero a junio de 2018 jugó ocho partidos con la selección portuguesa sub-18.,12,9892166
"Sylvie Tellier  es una modelo francesa, coronada Miss Lyon 2001 y Miss Francia 2002.",12,9919064
"Tiene una población de aproximadamente 462,035.",12,9890697
"Con una altura de 2,07 metros, su posición habitual es la de ala-pívot en las filas del KK Zadar de la Liga Croata.",12,10017902
"Sin embargo, las excavaciones han puesto de manifiesto la disposición de las columnas y las dimensiones, lo que sin duda nos indica que se trataba de un templo de proporciones épicas para su época.",12,9974022
"Muchos de ellos fueron sometidos a brutalidad policial por lo que los manifestantes salieron a las calles, protestando en manifestaciones callejeras.",12,9983132
La temporada 2021-22 de la 3.,12,9879521
Los fusiles de asalto se personalizan para cada operador.,12,10015963
"Citó el caso de la Constitución de Bolivia que fue impulsada por el entonces presidente Evo Morales, también aimara, que considera que no ha logrado elevar de manera significativa a los pueblos indígenas de Bolivia.",12,9972574
"La división tiene su sede principal en el Telemundo Center, ubicado en Miami, Florida.",12,9986004
El Doble Movimiento es un concepto creado por Karl Polanyi en su libro  La Gran Transformación .,12,10010558
"Se encuentra aproximadamente a 6 kilómetros al noreste de Kazimierz Dolny, a 9 kilómetros al sureste de Pulawy y a 41 kilómetros al oeste de la capital regional Lublin.",12,9901980
"Desde el 27 de enero de 2018, el Partido de Saskatchewan está liderado por Scott Moe, premier de la provincia desde febrero de 2018.",12,9960444
Dos estaban estacionados en el aeropuerto de Estocolmo-Arlanda y dos en el Aeropuerto de Copenhague-Kastrup.,12,10017661
"n. Adoptar, interpretar y modificar su propio reglamento.",12,9928988
"Realizó sus estudios escolares en la Escuela Industrial Nº1  Albert Thomas , donde conoció a Raúl Pérez, con quien comenzó a compartir su afición por la magia.",12,9952744
"Periplaneta stygia es una especie de cucaracha, un insecto blatodeo de la familia Blattidae.",12,9880846
"El nombre fue aprobado por la Unión Astronómica Internacional en 1988 y hace referencia a Tártaro, abismo de la mitología griega.",12,9955317
"Aprendió fotografía como aprendiz en un estudio fotográfico de Nueva York, y luego trabajó para Associated Press y la revista  Town  Country .",12,9899712
"Como todos los otros hespéridos, puede plegar sus alas en forma triangular.",12,9974235
"La cabra bermeya, cabra bermeja o cabra rubia es una raza caprina española originaria de Asturias.",12,9872965
La selección y administración de los papas durante este período estuvo fuertemente influenciada por Teodorico el Grande y sus sucesores Atalarico y Teodato.,12,9875657
"En un audio obtenido y transcrito por la fiscalía, se escuchó a Villaverde entregar dinero a Silva además de referirle de la futura llegada de nuevos montos para su persona.",12,9983013
Las aberturas están separadas por motivos geométricos plateados.,12,10005561
"El 13 de julio, fue reflotado y, al día siguiente, atracado en dique seco para efectuar reparaciones.",12,9965598
Actualmente cuenta con un aforo de 16500 localidades.,12,9938048
"Escucha segura es un concepto relacionado con acciones de promoción de la salud para asegurar que ciertas actividades recreativas, como conciertos, discotecas, escuchar música, retransmisiones, o podcasts, no pongan en riesgo nuestra audición.",12,9957468
Dos vértices son accesibles a nivel  c  si existe un camino a nivel  c  entre ellos.,12,9878485
El anexo tenía cuatro pisos de altura.,12,10002028
"Aunque no se ha descartado un modo multijugador , una encuesta respondida por posibles jugadores se ha centrado en desarrollar  Phoenix Point  como un juego para un solo jugador .",12,9868143
"La iglesia del Evangelio, llamada popularmente iglesia de Fucheng, es un templo de culto protestante de la ciudad sichuanesa de Mianyang, situado en la calle de Jiefang , así como la fábrica de dulces de Yung Shêng, una fábrica de productos lácteos, una guardería, etcétera.",12,9879752
"En la LFA 73, Lingo se enfrentó a Solo Hatley Jr.",12,10003363
John Walter Gregory visitó Kenia central en 1893 y de nuevo en 1919.,12,9936511
"Sergei Novikov afirma en sus memorias que la carta fue una provocación de la KGB , lo que se hizo evidente solo años después.",12,9927094
En los Juegos Europeos de Minsk 2019 consiguió una medalla de plata en la prueba de equipo mixto.,12,9935727
"Lo llamó  un clon del original , y criticó la falta de pantalla dividida multijugador.",12,9873692
"La isla es notable por su sitio arqueológico bien conservado de la cultura Saqqaq, que contiene algunos artefactos de piedra desconocidos.",12,10014188
Se despidió del torneo venciendo por 3 a 2 a Fernando Cáceres.,12,9944983
"Como entrenador, Marek Chojnacki ha dirigido a diversos clubes polacos como el Odra Opole, el Stomil Olsztyn, el Arka Gdynia, el Zaglębie Sosnowiec y en varias ocasiones el lKS lódź, además del FC Vilnius de la A Lyga de Lituania, equipo donde conoció al jugador internacional brasileño Paulinho, que más tarde ficharía para el lKS.",12,9906565
Entre los objetos locales hay piezas religiosas atribuidas a cultos afrobrasileños de la zona.,12,9928073
" Vulture  se trasladó a una URL independiente, Vulture.com, en febrero de 2012.",12,9892414
"Vinberg es un pueblo en la provincia de Halland, Suecia.",12,10006758
Se ubica entre las avenidas Novena y Décima en la acera sur de la calle 42.,12,10018475
"Posteriormente, se han podido aislar dos cepas más, también en la República Checa, concretamente en České Budějovice.",12,9964519
"La Iglesia AME Sion de Twin Beach catalogada como Iglesia AME de Twin Beach, es una histórica Iglesia Episcopal Metodista Africana Sion ubicada en el lado este de la carretera 44 en Fairhope, Alabama.",12,9966777
"Copelatus guerini es una especie de escarabajo buceador del género  Copelatus , de la subfamilia Copelatinae, en la familia Dytiscidae.",12,9977287
Mientras que los actores Ahn Hyo-seop y Kim Yoo-jung ocuparon los puestos 3 y 9 respectivamente dentro de los diez miembros del elenco más comentados de la semana.,12,10008455
"Larco tuvo una amistad de toda la vida con Bardi y más tarde, en la casa de Bardi en Sao Paulo, se hizo amigo del médico ítalo-brasileño Miguel Scavone, quien medió su papel de arquitecto en la basílica de la ciudad de Itatiba.",12,9930621
"West, una antigua colega y amiga suya, y otros para llevarlo a cabo.",12,9900772
"El grupo Fine Young Cannibals aparece como la banda estable en un bar nocturno, y también contribuyó con canciones a la banda sonora de la película.",12,9934360
"La última película para adultos de Kizaki en la industria fue lanzada el 13 de diciembre de 2019 bajo el título  Final Impression , una producción de dos discos que contenía más de cinco horas de metraje.",12,9964292
Su corazón no está ubicado en el mismo lugar que el de un ser humano común; su verdadera ubicación no se ha revelado.,12,9946424
Los disturbios estallaron en la zona de Sandy Row en el sur de Belfast el 2 de abril.,12,9861022
Fueron nominados a través de internet un total de 305 trabajos académicos y una película.,12,9927701
"Por encima de esto, las fachadas consisten en mampostería con bandas con tres tramos idénticos de ventanas emparejadas que dan al Bowery y seis que dan a Spring Street.",12,9892347
Fue descrita por Philipp Christoph Zeller in 1848.,12,9964161
Pero esta afirmación siempre ha sido controvertida.,12,9990201
"Ganó tres medallas en el Campeonato Africano de Triatlón, en los años 2019 y 2023.",12,9871898
Palpos proyectándose más allá de la cresta frontal.,12,10015217
Esta especie se encuentra en Chile y Argentina.,12,9903832
"Más tarde, mientras cumplía su servicio militar obligatorio en Corea del Sur, se declaró homosexual.",12,9860447
"Moultrie debutó profesionalmente el 3 de julio de 2021, cuando entró como suplente en el minuto 83 en una victoria por 2-0 contra Racing Louisville.",12,10000243
Baca Lobera considera que Estrada fue su primer maestro de composición.,12,9959715
"Propusieron que el edificio no era la unidad fundamental de la arquitectura, sino la red de caminos que sí lo era.",12,9901794
"Destaca el salón del Ayuntamiento que está decorado con grandes espejos y columnas corintias, y posee tres vitrales que representan la historia y la economía del municipio, y que incluye el Escudo de Armas de la Ciudad.",12,9917687
El actual Patriarca Latino de Jerusalén es Pierbattista Pizzaballa.,12,9886245
"El orfanato fue dirigido por Christian Brothers, un grupo dentro de la iglesia católica.",12,9987411
Es el segundo sencillo del próximo tercer álbum de R3hab y el sencillo debut de Kylie Cantrall.,12,10017868
"Fue pariente de Antonio de la Concepción Torres de Altamirano, fraile trinitario y maestro de arte y teología en la Universidad de Alcalá, con calle dedicada en Moncloa.",12,9927793
"Adlakha se mostró en desacuerdo con la indicación de que la sagrada línea de tiempo arrojada al caos se redujo a  una mera distracción tratada fuera de la pantalla , lo que creó  una extraña deflación de la propia mecánica del programa y la forma en que presenta este enorme suspenso .",12,10018589
"Durante la temporada 2019-20, Sanogo promedió 5.5 puntos y 4 rebotes, en 24 partidos con Long Island Nets.",12,9949149
"La plaza de toros de Palos de la frontera fue inaugura un 19 de abril de 2008, anunciándose para el motivo del estreno del coso una corrida de toros en la que estuvieren los matadores Julián López  El Juli , Cayetano Rivera Ordóñez y el torero local recién alternativado José Doblado, con reses de Santiago Domecq.",12,9922064
"Revere nació en Harvard, Nebraska.",12,9988563
Los funcionarios de salud pública han reconocido que los objetivos del rastreo de contactos deben equilibrarse con el mantenimiento de la confianza con las poblaciones vulnerables y la sensibilidad a situaciones individuales.,12,9995237
"Los dientes de  Nurocyon  muestran adaptaciones a una dieta omnívora, comparable a las del actual perro mapache  y los del más primitivo  Eucyon .",12,9873597
Durante su excavación se han encontrado importantes restos de cerámica con decoración de tipo ibérico y restos de cerámica que imitan a la romana.,12,9859408
"Alrededor de dos tercios de las bombas detonaron, con el resto desactivado.",12,10017539
"Tanto Kelly como Bennett estaban muy contentos con el proceso y el producto final, a pesar de que el tiroteo había sido inicialmente cerrado por la policía debido a las extrañas imágenes que captaron la atención de la policía, quien a su vez lo cerró debido a las infracciones de tránsito involucradas, incluida la conducción de una motocicleta sin casco y la conducción de automóviles sin cinturones de seguridad.",12,10009822
Residentes extranjeros de la CEI en Rusia:  Residentes extranjeros de países seleccionados de la Unión Europea y los Estados Unidos:,12,9893357
En 1998 fue elegida presidenta de la Asociación Israelí por los Derechos Humanos.,12,9878118
"También fue profesor en la Facultad de Ciencias Económicas de la UBA, en la Universidad Católica Argentina y en la Universidad Nacional de La Plata.",12,9943320
"Fue la última vez en que se disputó el torneo de rugby en formato de 15 jugadores, desde Santa Rita 1999 el campeonato se jugó en formato de 7 jugadores.",12,9996833
"En verano se dan sucesivos registros con temperaturas muy altas, que llegan a rozar los 40 °C.",12,9943437
Ocho de ellos operan ahora como empresas de marca.,12,9990216
"Aleyda Enid Ortiz Rodríguez  es una actriz, modelo, presentadora y reina de belleza puertorriqueña, 1.ª finalista de Miss Universo Puerto Rico 2014 y 1.ª finalista de Miss Intercontinental 2013.",12,9893503
"Actualmente se propone que los personajes que se encuentran representados en la parte superior del documento serían gobernantes del , lo cual se hace evidente por la vestimenta española con la que están representados, mientras que en la parte inferior se encontrarían los gobernantes más antiguos.",12,10007271
La costa occidental de Sumatra está dominada por el megatrust de Sunda; un límite convergente de 5.000 km de largo donde la placa indoaustraliana se subduce debajo de la placa de Birmania y la placa de la Sonda a una velocidad de 60 mm / año.,12,10017408
"Desde junio de 2008 a noviembre de 2011, pone en marcha y dirige el departamento de Comunicación y Relaciones Públicas de Toletum Visigodo, el departamento y la estrategia de comunicación del mayor yacimiento arqueológico de Europa de la época visigoda situado en Toledo.",12,9927694
"Al 31 de diciembre de 2018, Jonathan Bush se había jubilado de Fairfield, Bush  Co.,",12,9892534
"A pesar de esto, los ladrones de tiendas han encontrado formas de evitarlas.",12,9904359
"Murió de fiebre puerperal en París en 1907 después del nacimiento de su quinto hijo, Henry.",12,9930056
"Originalmente la mina de Peña del Hierro estuvo conectada con el ferrocarril de Riotinto mediante un ramal de unos tres kilómetros de longitud, perteneciente a la Rio Tinto Company Limited .",12,9917153
"Bardzynin  es un pueblo ubicado en el distrito administrativo de Gmina Dalików, dentro del Distrito de Poddębice, Voivodato de lódź, en Polonia central.",12,9939523
"Mickey Mouse Funhouse comenzó su producción en 2020, una nueva serie animada de Disney Junior que se estrenó en 2021, la serie fue anunciada el 1 de octubre de 2020.",12,9970708
"Samice  es un pueblo ubicado en el distrito administrativo de Gmina Skierniewice, dentro del Distrito de Skierniewice, Voivodato de lódź, en Polonia central.",12,9967620
Las baterías son de celdas prismáticas con sistema de 400 V y gestión térmica con bomba de calor.,12,9980189
"El incidente, que tuvo lugar el 11 de abril de 2021, ocurrió de forma simultánea al juicio de Derek Chauvin, el policía que el 25 de mayo de 2020 asesinó a George Floyd al presionar su cuello con la rodilla durante varios minutos.",12,9863392
"Por primera vez en su dilatada historia, el club llegaba a una categoría nacional.",12,9868686
Un video musical acompañante fue lanzado junto con el sencillo y fue dirigido por Theo Skudra.,12,9960130
"Sin embargo su gente, dándose cuenta de su locura y crueldad, se niegan a seguirle en su plan y le obligan a enfrentarse a su hermano, según lo acordado con él, en Río Hondo.",12,9891367
Dejó su casa a una organización benéfica.,12,10002043
En el reverso está inscrito  POR LA VALIENTE - MO TE MAIA .,12,9862994
"También se edificaron algunas edificaciones singulares como la Casa de Dirección, dedicada a fines administrativos; la Casa de Huéspedes, destinada para servir alojamiento a los directivos e ingenieros que estuvieran de visita; o el grupo de viviendas San Carlos, una pequeña zona residencial en la cual se alojaban los miembros del «staff» británico.",12,9920023
Illiberis consimilis es una especie de mariposa de la familia Zygaenidae.,12,9892832
"Nacida en Leppävirta, Finlandia, además de su carrera como actriz cinematográfica y televisiva, hizo varias grabaciones entre 1938 y 1943 con músicos como Georg Malmstén.",12,9889069
"Benjamin Turner, de GameSpy, tuvo comentarios positivos para el tema principal, pero la música de fondo de algunos mundos le pareció deficiente.",12,9927571
Los adultos hibernan y su el apareamiento tiene lugar en primavera.,12,9989742
"Reuters informó que al menos 150 activistas fueron arrestados en Azerbaiyán durante marzo, incluidos los detenidos entre el 11 y el 12 de marzo.",12,9984093
"En inglés, ha escrito blogs en Gamasutra y Medium.",12,9869547
"Se eleva el peso, lo que puede implicar el uso de un sistema hidráulico, de un motor diésel, de una máquina de vapor o de mano de obra.",12,9863677
El polinomio de Wilkinson surgió en el estudio de algoritmos para encontrar las raíces de un polinomio Es una cuestión natural en el análisis numérico preguntar si el problema de encontrar las raíces de un polinomio  p  a partir de sus coeficientes  c  i  es una tarea bien condicionada.,12,9889650
Su área es de 112 km² y su población total para 2010 fue más de 300 mil habitantes.,12,10012830
"En un comunicado, el presidente del equipo de operaciones de hockey, John Davidson, dijo que Kivlenieks «era un joven sobresaliente que saludaba a todos a diario con una sonrisa y que el impacto que tuvo durante sus cuatro años en nuestra organización no será olvidado».",12,9962059
El dominio sobre Brenes había sido elevado de señorío a marquesado en 1671 por orden del rey Carlos II de España a favor de Leca y Herrara.,12,10017942
El precio de venta fue de 25 pesetas cada ejemplar.,12,9877467
"LaBarre nació como Sheila Kay Bailey, en el estado de Alabama en 1958.",12,9951115
similar a su antiguo programa.,12,9982236
Bond completó un B.Sc.,12,9882578
Los manifestantes marcharon por sus derechos y el fin de la III Cumbre de las Américas.,12,9994476
"Sin embargo, al prohibir su lectura, el efecto que tuvo fue el contrario, puesto que aumentó su popularidad y terminó provocando la respuesta furibunda del autor que se concretaría en el libro  Mercurial Eclesiástica , que fue uno de los escritos más anticlericales del autor.",12,9977068
"Los jardines sensoriales están diseñados para brindar oportunidades de estimular los sentidos, tanto individualmente como en combinación, de formas que los usuarios no suelen encontrar.",12,9940880
Un portavoz del sello discográfico dijo: «Quería moverse en otra dirección y la decisión fue mutua.,12,9905323
  El Auditorio es larga sala rectangular con un canal que atraviesa el centro terminaba con siete escalones monumentalizados y revestidos de mármol en un ábside semicircular dotado de gradas que recuerdan a un auditorio.,12,10007737
"Ganó una medalla de bronce en el Campeonato Mundial de Lucha de 2025 y una medalla de bronce en el Campeonato Europeo de Lucha de 2021, ambas en la categoría de .",12,9875783
"El consiguiente aumento del nivel del mar también se dispararía drásticamente entre los 1,5 °C y 2 °C, y prácticamente todos los corales podrían desaparecer con un aumento de 2 °C.",12,9874434
"En la colección numismática de Dumbarton Oaks hay una moneda, un sólido en el que están representadas Eufemia y Alipia.",12,9902885
